"2349","1301 N Mariposa Avenue, Los Angeles, CA, 90027","Match","Exact","1301 N MARIPOSA AVE, LOS ANGELES, CA, 90027","-118.29943,34.09549","141603238","L","06","037","191201","2007"
"28372","1345 E 55Th Street, Los Angeles, CA, 90011","Match","Exact","1345 E 55TH ST, LOS ANGELES, CA, 90011","-118.25104,33.99302","141670611","L","06","037","229100","1001"
"1016","11957 Santa Monica Blvd #101, Los Angeles, CA, 90025","No_Match"
"2347","1934 Palmerston Place #7, Los Angeles, CA, 90027","Match","Exact","1934 PALMERSTON PL, LOS ANGELES, CA, 90027","-118.29792,34.106544","141597337","R","06","037","189202","3005"
"1015","1915 N Normandie Avenue, Los Angeles, CA, 90027","Match","Non_Exact","1915 N NORMANDIE AVE, LOS ANGELES, CA, 90027","-118.30057,34.105938","141597330","L","06","037","189300","2018"
"28379","2415 S Central Avenue, Los Angeles, CA, 90011","Match","Non_Exact","2415 S CENTRAL AVE, LOS ANGELES, CA, 90011","-118.254486,34.019867","141619991","R","06","037","226420","3003"
"1497","4500 Los Feliz Blvd #C, Los Angeles, CA, 90027","Match","Exact","4500 LOS FELIZ BLVD, LOS ANGELES, CA, 90027","-118.28758,34.111855","141597568","L","06","037","189102","2001"
"2344","1195 E 53Rd Street, Los Angeles, CA, 90011","Match","Exact","1195 E 53RD ST, LOS ANGELES, CA, 90011","-118.25435,33.994827","141670579","L","06","037","228710","2003"
"4521","162 E 56Th Street, Los Angeles, CA, 90011","Match","Exact","162 E 56TH ST, LOS ANGELES, CA, 90011","-118.27354,33.99154","141670283","R","06","037","229410","1004"
"5852","3027 St George Street, Los Angeles, CA, 90027","Match","Exact","3027 ST GEORGE ST, LOS ANGELES, CA, 90027","-118.27287,34.111332","141597738","L","06","037","188201","1008"
"6700","3405 S San Pedro Street Apt #2, Los Angeles, CA, 90011","Match","Non_Exact","3405 S SAN PEDRO ST, LOS ANGELES, CA, 90011","-118.26532,34.015278","141619763","R","06","037","228410","2003"
